gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
SAOUHSC_00134	36.8530238779342	-1.10229881812776	0.505840552450615	-2.17914284014503	0.0293210586222473	0.0537422599114825	NA
SAOUHSC_00135	594.820235662977	1.81684249248696	0.417488989454106	4.35183331388595	1.35003886144108e-05	5.35541352384335e-05	NA
SAOUHSC_00136	124.863821219972	3.16674524223928	0.37861971963879	8.36392051967185	6.06677975229523e-17	1.24640631776633e-15	NA
SAOUHSC_00137	234.710500779692	1.69418546959909	0.539154908855332	3.14229814432364	0.00167627250749451	0.00423756096449067	NA
SAOUHSC_00138	167.060936349724	2.37449380978947	0.309682506379074	7.66751030774374	1.75366934043488e-14	2.77462741046967e-13	NA
SAOUHSC_00139	887.827167519822	-0.168799643171449	0.287924876261451	-0.586262796612858	0.557698927778355	0.638410057721718	NA
SAOUHSC_00141	11558.6455172874	2.93672392743633	0.469359523646225	6.25687512340723	3.92767656173375e-10	3.45459858608723e-09	NA
SAOUHSC_00142	772.213160235936	2.6744649533677	0.380673026584524	7.02562242815978	2.13114048414886e-12	2.6075687790497e-11	NA
SAOUHSC_00143	4051.57859787777	2.42017023701172	0.25543730032498	9.47461562556703	2.67744619610997e-21	8.47242457228821e-20	NA
SAOUHSC_00144	62305.9387410434	0.864001433241499	0.269139742090972	3.2102335631631	0.00132627158395274	0.00345432892206424	NA
SAOUHSC_00145	8478.71399768848	1.50779694464351	0.253633554834034	5.9447849699151	2.76819997876547e-09	2.19236955692682e-08	NA
SAOUHSC_00146	3304.71239067586	-0.581240781045584	0.536571461165932	-1.08324952613504	0.278697682202354	0.370446874427507	NA
SAOUHSC_00147	1177.63169978892	3.06179085498007	0.324969635984065	9.42177519357595	4.43525010728069e-21	1.38752767560724e-19	NA
SAOUHSC_00148	1357.47742263123	2.56761559122635	0.382684730190634	6.70948012466371	1.95319019046007e-11	2.06812792089868e-10	NA
SAOUHSC_00149	355.714187795896	2.29705464427525	0.323680176098381	7.09668003757226	1.2778944368271e-12	1.68327434669138e-11	NA
SAOUHSC_00150	446.167436207404	2.43471012096699	0.341248072641502	7.13472196962348	9.6982991298733e-13	1.29608822837579e-11	NA
SAOUHSC_00151	2435.09375640811	-1.16996419279916	0.472529043832218	-2.47596250023222	0.0132877533890067	0.0269177226489591	NA
SAOUHSC_00152	916.969484840846	0.484972708724288	0.431906056305133	1.12286619195185	0.261494327930375	0.351510685933751	NA
SAOUHSC_00153	1619.94967742998	0.376576469386719	0.362840437701669	1.03785694828299	0.299336659251262	0.391112398157914	NA
SAOUHSC_00154	15.0268748543569	2.33126911224773	0.718770962291172	3.24341025800002	0.00118108010990399	0.00311073732851581	NA
SAOUHSC_00155	6702.76775603401	-1.46869596131306	0.31241212914582	-4.70114897692573	2.58701679851718e-06	1.22582740900478e-05	NA
SAOUHSC_00156	4806.19160236846	-1.40814179174659	0.380062757000049	-3.7050244092883	0.00021137037681191	0.000663514991292119	NA
SAOUHSC_00157	3488.96347348564	-1.56916242088986	0.590755980368689	-2.6561938821348	0.00790281641189328	0.0168524040138979	NA
SAOUHSC_00158	4604.51654726266	-1.076801130985	0.564495354815484	-1.90754648696262	0.0564498572301728	0.09516623206042	NA
SAOUHSC_00160	1858.06128197247	0.419574099130592	0.348610905434958	1.20355987890595	0.228759734514528	0.314849880911314	NA
SAOUHSC_00161	53.935169247002	-0.252997494495957	0.451810106311068	-0.559964221609885	0.575503842081075	0.655507686077451	NA
SAOUHSC_00162	2447.26255114165	-0.541126221954259	0.235902157951024	-2.29385871945522	0.0217986152509954	0.0414444667030321	NA
SAOUHSC_00163	1382.07085279096	-1.18737770231529	0.419480799062262	-2.83058892080314	0.00464623941268099	0.0104845058222219	NA
SAOUHSC_00164	1199.73061421101	-0.905370876017567	0.326576823711724	-2.77230596380825	0.00556606921797827	0.0123079426161399	NA
SAOUHSC_00166	1724.80059926747	-0.825266796899264	0.28533889215736	-2.89223382995453	0.00382513142453144	0.0088492326149034	NA
SAOUHSC_00167	1575.3796817192	2.29552545949632	0.3250503370848	7.06206146433701	1.64050387545082e-12	2.08124754337148e-11	NA
SAOUHSC_00168	79.2632606276251	1.32856361970407	0.334383374991137	3.97317486175647	7.09209448624472e-05	0.000245283117093363	NA
SAOUHSC_00169	101.848779649021	0.853266579280313	0.346989508386391	2.45905584652478	0.0139302946431005	0.0279519687700114	NA
SAOUHSC_00170	359.141776183315	0.720323796896425	0.343985724298604	2.09405142717822	0.036255399313	0.0647703532178385	NA
SAOUHSC_00171	704.653833359426	0.0528805392530062	0.369656881858202	0.143053036067352	0.886248295154886	0.910690451246982	NA
SAOUHSC_00172	1102.89941049725	3.29098848765493	0.420434548592639	7.82758814343677	4.97317967066141e-15	8.34827050812857e-14	NA
SAOUHSC_00173	14849.7488922267	5.50759278343298	0.409705803601156	13.4427990402464	3.39353329416683e-41	5.19022064380072e-39	NA
SAOUHSC_00174	1896.46440753844	0.669637902003585	0.338773607838304	1.97665309962163	0.048080855603513	0.0829884611137751	NA
SAOUHSC_00175	212.514176368242	-0.0549670447819807	0.321719194913552	-0.170854103985778	0.864338485638491	0.894040941012802	NA
SAOUHSC_00176	372.056456505372	1.95880958803235	0.374353703624153	5.23251024116746	1.67223385080252e-07	9.85794387849965e-07	NA
SAOUHSC_00177	474.460557563215	1.91020600502763	0.407424644347213	4.68848910229329	2.75229569376783e-06	1.29744350084638e-05	NA
SAOUHSC_00178	366.248352113037	2.22299551379763	0.273624779586052	8.1242478008046	4.5014526324599e-16	8.3733102007852e-15	NA
SAOUHSC_00179	809.692995265811	1.37816553732625	0.519627214688281	2.65221970360616	0.00799644905950832	0.0170125380686448	NA
SAOUHSC_00180	766.954087110058	1.61795538147708	0.447129192058197	3.61854115144978	0.000296268394788735	0.000898955797724341	NA
SAOUHSC_00181	940.136082417651	2.01374887416285	0.285272658159675	7.05903218048923	1.67666244456589e-12	2.11736316967426e-11	NA
SAOUHSC_00182	439.248150648525	0.00920837836908082	0.480436060534597	0.0191667094240061	0.984708114753093	0.987577938038348	NA
SAOUHSC_00183	2478.46282397765	1.15916603795588	0.453660697333906	2.55513877390773	0.0106145469926917	0.0220209855846874	NA
SAOUHSC_00184	340.567445272812	-0.0527234638415321	0.273396622620386	-0.192846068602461	0.847079523082977	0.881224495867695	NA
SAOUHSC_00185	543.791970075923	-0.397559641209095	0.261588383533855	-1.51979088611801	0.128563540431043	0.193513081906321	NA
SAOUHSC_00186	319.423497766825	-0.99144906962841	0.237526205051835	-4.17406184472171	2.99216473781968e-05	0.000110569523801578	NA
SAOUHSC_00187	64742.3964008912	-3.89435634346197	0.390906421479418	-9.9623749559382	2.22678591336793e-23	8.39772824589303e-22	NA
SAOUHSC_00188	29746.0585942693	-3.98497688382546	0.506221139036516	-7.87200805444436	3.48993687725473e-15	5.96757529383992e-14	NA
SAOUHSC_00189	109.131461364539	-2.06752778956834	0.39254028783027	-5.26704609352686	1.38636406647578e-07	8.35678174215234e-07	NA
SAOUHSC_00190	908.788734146153	-0.238192619654867	0.269973011167416	-0.882283079426626	0.377623744313288	0.471687009117278	NA
SAOUHSC_00191	2378.77659860497	0.378620590645697	0.660163361859348	0.573525603691961	0.566288868275707	0.646885167785486	NA
SAOUHSC_00192	3997.61892219102	1.36885575990607	0.5406891156574	2.53168728621759	0.0113515177816172	0.0233214391438747	NA
SAOUHSC_00193	14.7529499315218	1.63610976162116	0.666047143294472	2.45644738228058	0.0140318349155071	0.0281147318212453	NA
SAOUHSC_00194	233.63037367968	1.91103324065024	0.386941675863201	4.93881470996126	7.85988507866189e-07	4.12943962243438e-06	NA
SAOUHSC_00195	2076.61663970579	1.41857223986256	0.556549670504796	2.54886906783343	0.0108072866639652	0.0223702708164633	NA
SAOUHSC_00196	3151.59236939407	1.00985509216679	0.557407752990995	1.81169904212492	0.0700327117260543	0.114830289089832	NA
SAOUHSC_00197	2399.08023271047	-0.076763327979199	0.638247346661549	-0.120272067531062	0.90426763034898	0.922701551649645	NA
SAOUHSC_00198	4817.59276057621	-0.649621523454673	0.573093840140322	-1.13353429744702	0.256989946653224	0.347407528543087	NA
SAOUHSC_00199	11346.9758633906	-2.04858668026914	0.539449022664467	-3.79755378951413	0.000146131072875235	0.000474409013709342	NA
SAOUHSC_00200	632.851949701132	-0.073910805428907	0.247481177305302	-0.298652229772318	0.765205409460059	0.820893182848131	NA
SAOUHSC_00201	1169.40232174626	1.09733089753638	0.336616945104114	3.2598801501124	0.00111459301617712	0.00294762206871818	NA
SAOUHSC_00202	131.825534986531	-2.18083207942703	0.43274261486282	-5.0395593235447	4.66604982468344e-07	2.5639990353999e-06	NA
SAOUHSC_00203	224.744632935885	-2.20797950852535	0.313019293913675	-7.05381282067	1.74080516756052e-12	2.18832722661832e-11	NA
SAOUHSC_00204	2793.95817552336	-2.14228544770234	0.307002309772161	-6.97807599327906	2.99249791525503e-12	3.55101153478323e-11	NA
SAOUHSC_00205	27.5816676536818	0.920961085383193	0.439104040533044	2.09736417880647	0.0359613495451886	0.0643703480480522	NA
SAOUHSC_00206	80676.2482644187	-3.74085176713618	0.377736274320097	-9.90334267967643	4.02589350701374e-23	1.47777130997451e-21	NA
SAOUHSC_00208	51.1607042696573	-0.33107627818501	0.40164098893958	-0.824308990621509	0.409764011410241	0.502261942748172	NA
SAOUHSC_00209	1221.03136275443	-0.0280764023724239	0.5080303998191	-0.05526520141791	0.955927185024109	0.965395282601384	NA
SAOUHSC_00211	373.014641116237	-1.50462730238339	0.539786371716115	-2.78744959343788	0.00531247182670099	0.0117945443055708	NA
SAOUHSC_00212	0.665356491773249	2.68592229678687	2.7843400907618	0.964653098843251	0.334718594088669	0.428289056786968	NA
SAOUHSC_00213	125.747545959115	1.08013770482348	0.277299233317594	3.89520624309258	9.81152081689606e-05	0.000332240059150244	NA
SAOUHSC_00214	31.7120495913915	1.95759240791343	0.447714140844472	4.37241585494943	1.22879182804048e-05	4.90270130810933e-05	NA
SAOUHSC_00215	27.8729425742689	1.79099229227313	0.441331757958318	4.05815412096919	4.94621224052982e-05	0.000176622784737595	NA
SAOUHSC_00216	171.751839337968	1.31548903064743	0.28287237063822	4.6504684345078	3.31181933812513e-06	1.5272091520701e-05	NA
SAOUHSC_00217	261.978023535358	0.74609273993391	0.345907058084165	2.15691678587366	0.0310121487902411	0.0564659031875224	NA
SAOUHSC_00218	16.1035601421228	0.769716702950845	0.598327182335839	1.28644782599699	0.198286816343969	0.279789436458622	NA
SAOUHSC_00219	496.071396231993	0.518718253508266	0.430572218701742	1.2047183514819	0.228312049075977	0.314428749928047	NA
SAOUHSC_00220	1745.58737142436	-2.12617287579276	0.454961113499017	-4.67330682273213	2.96388477313093e-06	1.39241890451015e-05	NA
SAOUHSC_00221	1650.32461036236	-1.18356144358132	0.253934902372809	-4.66088526044244	3.14852217875476e-06	1.45678681648939e-05	NA
SAOUHSC_00222	2915.43603715033	-1.01131790657192	0.221670471826626	-4.56225810428598	5.06063821147685e-06	2.23986125340768e-05	NA
SAOUHSC_00223	1347.80083775818	0.0789800666519854	0.255993315357443	0.308523941500995	0.75768368548183	0.815761903062761	NA
SAOUHSC_00225	2006.57388267263	0.0410752318487176	0.204397244227497	0.200957855395546	0.840731528278435	0.877579833211856	NA
